0,1,2,3,4,5,6
131,20240409101300-24-3320200,霜注意報,倉敷市,2024-04-09 10:13:00+09,2024-04-10 07:03:00+09,0日20時50分00秒間
132,20240405095800-24-3320200,霜注意報,倉敷市,2024-04-05 09:58:00+09,2024-04-06 07:00:00+09,0日21時02分00秒間
133,20240403190500-10-3320200,大雨注意報,倉敷市,2024-04-03 19:05:00+09,2024-04-03 22:24:00+09,0日03時19分00秒間
134,20240403035300-14-3320200,雷注意報,倉敷市,2024-04-03 03:53:00+09,2024-04-03 22:24:00+09,0日18時31分00秒間
135,20240403190500-18-3320200,洪水注意報,倉敷市,2024-04-03 19:05:00+09,2024-04-03 21:15:00+09,0日02時10分00秒間
136,20240402041900-21-3320200,乾燥注意報,倉敷市,2024-04-02 04:19:00+09,2024-04-02 20:22:00+09,0日16時03分00秒間
137,20240401102000-24-3320200,霜注意報,倉敷市,2024-04-01 10:20:00+09,2024-04-02 07:01:00+09,0日20時41分00秒間
138,20240401143800-15-3320200,強風注意報,倉敷市,2024-04-01 14:38:00+09,2024-04-01 17:45:00+09,0日03時07分00秒間
139,20240401143800-16-3320200,波浪注意報,倉敷市,2024-04-01 14:38:00+09,2024-04-01 17:45:00+09,0日03時07分00秒間
140,20240328155700-14-3320200,雷注意報,倉敷市,2024-03-28 15:57:00+09,2024-03-29 04:17:00+09,0日12時20分00秒間
141,20240327100300-24-3320200,霜注意報,倉敷市,2024-03-27 10:03:00+09,2024-03-28 07:06:00+09,0日21時03分00秒間
142,20240326102400-24-3320200,霜注意報,倉敷市,2024-03-26 10:24:00+09,2024-03-27 07:03:00+09,0日20時39分00秒間
143,20240326035300-15-3320200,強風注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 18:43:00+09,0日14時50分00秒間
144,20240326035300-16-3320200,波浪注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 18:43:00+09,0日14時50分00秒間
145,20240326035300-10-3320200,大雨注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 14:34:00+09,0日10時41分00秒間
146,20240325154900-14-3320200,雷注意報,倉敷市,2024-03-25 15:49:00+09,2024-03-26 11:43:00+09,0日19時54分00秒間
147,20240326035300-18-3320200,洪水注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 07:24:00+09,0日03時31分00秒間
148,20240325074100-20-3320200,濃霧注意報,倉敷市,2024-03-25 07:41:00+09,2024-03-25 15:49:00+09,0日08時08分00秒間
149,20240323174300-20-3320200,濃霧注意報,倉敷市,2024-03-23 17:43:00+09,2024-03-24 10:14:00+09,0日16時31分00秒間
150,20240321100800-24-3320200,霜注意報,倉敷市,2024-03-21 10:08:00+09,2024-03-22 07:07:00+09,0日20時59分00秒間
151,20240321041700-14-3320200,雷注意報,倉敷市,2024-03-21 04:17:00+09,2024-03-21 20:16:00+09,0日15時59分00秒間
152,20240320101700-24-3320200,霜注意報,倉敷市,2024-03-20 10:17:00+09,2024-03-21 07:05:00+09,0日20時48分00秒間
153,20240319183800-14-3320200,雷注意報,倉敷市,2024-03-19 18:38:00+09,2024-03-20 20:04:00+09,1日01時26分00秒間
154,20240319183800-15-3320200,強風注意報,倉敷市,2024-03-19 18:38:00+09,2024-03-20 20:04:00+09,1日01時26分00秒間
155,20240319183800-16-3320200,波浪注意報,倉敷市,2024-03-19 18:38:00+09,2024-03-20 20:04:00+09,1日01時26分00秒間
156,20240318100700-24-3320200,霜注意報,倉敷市,2024-03-18 10:07:00+09,2024-03-19 07:03:00+09,0日20時56分00秒間
157,20240318041700-21-3320200,乾燥注意報,倉敷市,2024-03-18 04:17:00+09,2024-03-18 20:51:00+09,0日16時34分00秒間
158,20240315094900-24-3320200,霜注意報,倉敷市,2024-03-15 09:49:00+09,2024-03-16 07:03:00+09,0日21時14分00秒間
159,20240314100900-24-3320200,霜注意報,倉敷市,2024-03-14 10:09:00+09,2024-03-15 07:03:00+09,0日20時54分00秒間
160,20240312101200-14-3320200,雷注意報,倉敷市,2024-03-12 10:12:00+09,2024-03-13 02:48:00+09,0日16時36分00秒間
161,20240308071200-15-3320200,強風注意報,倉敷市,2024-03-08 07:12:00+09,2024-03-08 18:16:00+09,0日11時04分00秒間
162,20240308071200-16-3320200,波浪注意報,倉敷市,2024-03-08 07:12:00+09,2024-03-08 18:16:00+09,0日11時04分00秒間
163,20240307201200-14-3320200,雷注意報,倉敷市,2024-03-07 20:12:00+09,2024-03-08 10:03:00+09,0日13時51分00秒間
164,20240301070400-15-3320200,強風注意報,倉敷市,2024-03-01 07:04:00+09,2024-03-01 20:10:00+09,0日13時06分00秒間
165,20240301070400-16-3320200,波浪注意報,倉敷市,2024-03-01 07:04:00+09,2024-03-01 20:10:00+09,0日13時06分00秒間
166,20240221113900-14-3320200,雷注意報,倉敷市,2024-02-21 11:39:00+09,2024-02-21 18:36:00+09,0日06時57分00秒間
167,20240220033400-20-3320200,濃霧注意報,倉敷市,2024-02-20 03:34:00+09,2024-02-20 11:10:00+09,0日07時36分00秒間
168,20240215225300-15-3320200,強風注意報,倉敷市,2024-02-15 22:53:00+09,2024-02-16 03:10:00+09,0日04時17分00秒間
169,20240215225300-16-3320200,波浪注意報,倉敷市,2024-02-15 22:53:00+09,2024-02-16 03:10:00+09,0日04時17分00秒間
170,20240215061000-14-3320200,雷注意報,倉敷市,2024-02-15 06:10:00+09,2024-02-15 20:09:00+09,0日13時59分00秒間
171,20240210203000-14-3320200,雷注意報,倉敷市,2024-02-10 20:30:00+09,2024-02-12 04:43:00+09,1日08時13分00秒間
172,20240128041900-14-3320200,雷注意報,倉敷市,2024-01-28 04:19:00+09,2024-01-28 17:52:00+09,0日13時33分00秒間
173,20240123042200-15-3320200,強風注意報,倉敷市,2024-01-23 04:22:00+09,2024-01-24 20:18:00+09,1日15時56分00秒間
174,20240123042200-16-3320200,波浪注意報,倉敷市,2024-01-23 04:22:00+09,2024-01-24 20:18:00+09,1日15時56分00秒間
175,20240123095000-23-3320200,低温注意報,倉敷市,2024-01-23 09:50:00+09,2024-01-24 08:10:00+09,0日22時20分00秒間
176,20240116100700-23-3320200,低温注意報,倉敷市,2024-01-16 10:07:00+09,2024-01-23 04:22:00+09,6日18時15分00秒間
177,20240113102400-23-3320200,低温注意報,倉敷市,2024-01-13 10:24:00+09,2024-01-14 08:09:00+09,0日21時45分00秒間
178,20240113043000-15-3320200,強風注意報,倉敷市,2024-01-13 04:30:00+09,2024-01-13 16:20:00+09,0日11時50分00秒間
179,20240113043000-16-3320200,波浪注意報,倉敷市,2024-01-13 04:30:00+09,2024-01-13 16:20:00+09,0日11時50分00秒間
180,20240108142400-23-3320200,低温注意報,倉敷市,2024-01-08 14:24:00+09,2024-01-09 08:03:00+09,0日17時39分00秒間
181,20240107040400-15-3320200,強風注意報,倉敷市,2024-01-07 04:04:00+09,2024-01-07 21:43:00+09,0日17時39分00秒間
182,20240107040400-16-3320200,波浪注意報,倉敷市,2024-01-07 04:04:00+09,2024-01-07 21:43:00+09,0日17時39分00秒間
183,20240105070400-20-3320200,濃霧注意報,倉敷市,2024-01-05 07:04:00+09,2024-01-05 11:34:00+09,0日04時30分00秒間
184,20240103155400-14-3320200,雷注意報,倉敷市,2024-01-03 15:54:00+09,2024-01-04 07:38:00+09,0日15時44分00秒間
185,20231231034700-14-3320200,雷注意報,倉敷市,2023-12-31 03:47:00+09,2024-01-01 04:05:00+09,1日00時18分00秒間
186,20231231034700-15-3320200,強風注意報,倉敷市,2023-12-31 03:47:00+09,2024-01-01 00:02:00+09,0日20時15分00秒間
187,20231231034700-16-3320200,波浪注意報,倉敷市,2023-12-31 03:47:00+09,2024-01-01 00:02:00+09,0日20時15分00秒間
188,20231222102600-23-3320200,低温注意報,倉敷市,2023-12-22 10:26:00+09,2023-12-23 07:43:00+09,0日21時17分00秒間
189,20231220181800-15-3320200,強風注意報,倉敷市,2023-12-20 18:18:00+09,2023-12-22 21:48:00+09,2日03時30分00秒間
190,20231220181800-16-3320200,波浪注意報,倉敷市,2023-12-20 18:18:00+09,2023-12-22 21:48:00+09,2日03時30分00秒間
191,20231216043500-15-3320200,強風注意報,倉敷市,2023-12-16 04:35:00+09,2023-12-17 16:17:00+09,1日11時42分00秒間
192,20231216043500-16-3320200,波浪注意報,倉敷市,2023-12-16 04:35:00+09,2023-12-17 16:17:00+09,1日11時42分00秒間
193,20231210074100-20-3320200,濃霧注意報,倉敷市,2023-12-10 07:41:00+09,2023-12-10 11:21:00+09,0日03時40分00秒間
194,20231206161000-15-3320200,強風注意報,倉敷市,2023-12-06 16:10:00+09,2023-12-07 16:19:00+09,1日00時09分00秒間
195,20231206161000-16-3320200,波浪注意報,倉敷市,2023-12-06 16:10:00+09,2023-12-07 16:19:00+09,1日00時09分00秒間
196,20231207010400-20-3320200,濃霧注意報,倉敷市,2023-12-07 01:04:00+09,2023-12-07 09:16:00+09,0日08時12分00秒間
197,20231206161000-14-3320200,雷注意報,倉敷市,2023-12-06 16:10:00+09,2023-12-07 05:39:00+09,0日13時29分00秒間
198,20231205201500-20-3320200,濃霧注意報,倉敷市,2023-12-05 20:15:00+09,2023-12-06 11:52:00+09,0日15時37分00秒間
199,20231128043500-14-3320200,雷注意報,倉敷市,2023-11-28 04:35:00+09,2023-11-28 17:46:00+09,0日13時11分00秒間
200,20231127210800-15-3320200,強風注意報,倉敷市,2023-11-27 21:08:00+09,2023-11-28 17:46:00+09,0日20時38分00秒間
